[16:57:54] ,28140,0.002,2.717
[16:57:54] ,28150,0.002,2.717
[16:57:54] ,28160,0.002,2.717
[16:57:54] ,28170,0.002,2.717
[16:57:54] ,28180,0.002,2.717
[16:57:54] ,28190,0.003,2.717
[16:57:54] ,28200,0.005,2.717
[16:57:54] ,28210,0.008,2.717
[16:57:54] ,28220,0.012,2.717
[16:57:54] ,28230,0.018,2.717
[16:57:54] ,28240,0.028,2.717
[16:57:54] ,28250,0.038,2.717
[16:57:54] ,28260,0.052,2.717
[16:57:54] ,28270,0.067,2.717
[16:57:54] ,28280,0.083,2.717
[16:57:54] ,28290,0.100,2.717
[16:57:54] ,28300,0.115,2.717
[16:57:54] ,28310,0.132,2.717
[16:57:54] ,28320,0.149,2.717
[16:57:54] ,28330,0.163,2.717
[16:57:54] ,28340,0.178,2.717
[16:57:54] ,28350,0.189,2.718
[16:57:54] ,28360,0.199,2.718
[16:57:54] ,28370,0.207,2.718
[16:57:54] ,28380,0.213,2.718
[16:57:54] ,28390,0.216,2.718
[16:57:54] ,28400,0.219,2.718
[16:57:54] ,28410,0.219,2.718
[16:57:54] ,28420,0.219,2.718
[16:57:54] ,28430,0.219,2.718
[16:57:54] ,28440,0.219,2.718
[16:57:54] ,28450,0.219,2.717
[16:57:54] ,28460,0.221,2.717
[16:57:54] ,28470,0.224,2.717
[16:57:54] ,28480,0.227,2.717
[16:57:54] ,28490,0.232,2.715
[16:57:54] ,28500,0.239,2.715
[16:57:54] ,28510,0.249,2.715
[16:57:54] ,28520,0.258,2.715
[16:57:54] ,28530,0.268,2.715
[16:57:54] ,28540,0.282,2.714
[16:57:54] ,28550,0.293,2.714
[16:57:54] ,28560,0.307,2.714
[16:57:54] ,28570,0.318,2.714
[16:57:54] ,28580,0.328,2.714
[16:57:54] ,28590,0.337,2.714
[16:57:54] ,28600,0.345,2.715
[16:57:54] ,28610,0.351,2.715
[16:57:54] ,28620,0.354,2.715
[16:57:54] ,28630,0.356,2.717
[16:57:54] ,28640,0.357,2.717
[16:57:54] ,28650,0.357,2.717
[16:57:54] ,28660,0.359,2.717
[16:57:54] ,28670,0.359,2.718
[16:57:54] ,28680,0.360,2.718
[16:57:54] ,28690,0.364,2.718
[16:57:54] ,28700,0.367,2.718
[16:57:54] ,28710,0.373,2.718
[16:57:54] ,28720,0.379,2.717
[16:57:54] ,28730,0.388,2.717
[16:57:54] ,28740,0.397,2.717
[16:57:54] ,28750,0.407,2.717
[16:57:54] ,28760,0.417,2.717
[16:57:54] ,28770,0.426,2.717
[16:57:54] ,28780,0.437,2.717
[16:57:54] ,28790,0.445,2.717
[16:57:54] ,28800,0.453,2.717
[16:57:54] ,28810,0.459,2.717
[16:57:54] ,28820,0.462,2.717
[16:57:54] ,28830,0.465,2.717
[16:57:54] ,28840,0.465,2.717
[16:57:54] ,28850,0.465,2.717
[16:57:54] ,28860,0.465,2.718
[16:57:54] ,28870,0.466,2.718
[16:57:54] ,28880,0.468,2.718
[16:57:54] ,28890,0.469,2.718
[16:57:54] ,28900,0.474,2.718
[16:57:54] ,28910,0.479,2.718
[16:57:54] ,28920,0.485,2.718
[16:57:54] ,28930,0.492,2.717
[16:57:54] ,28940,0.500,2.717
[16:57:54] ,28950,0.511,2.717
[16:57:54] ,28960,0.518,2.717
[16:57:54] ,28970,0.528,2.717
[16:57:54] ,28980,0.535,2.717
[16:57:54] ,28990,0.541,2.717
[16:57:54] ,29000,0.548,2.717
[16:57:54] ,29010,0.551,2.717
[16:57:54] ,29020,0.552,2.717
[16:57:54] ,29030,0.554,2.717
[16:57:54] ,29040,0.552,2.718
[16:57:54] ,29050,0.552,2.718
[16:57:54] ,29060,0.552,2.718
[16:57:54] ,29070,0.554,2.718
[16:57:54] ,29080,0.555,2.718
[16:57:54] ,29090,0.558,2.717
[16:57:54] ,29100,0.561,2.717
[16:57:54] ,29110,0.566,2.717
[16:57:54] ,29120,0.574,2.715
[16:57:54] ,29130,0.578,2.715
[16:57:54] ,29140,0.586,2.715
[16:57:54] ,29150,0.592,2.715
[16:57:54] ,29160,0.597,2.715
[16:57:54] ,29170,0.603,2.715
[16:57:54] ,29180,0.606,2.715
[16:57:54] ,29190,0.609,2.715
[16:57:54] ,29200,0.612,2.715
[16:57:54] ,29210,0.614,2.715
[16:57:54] ,29220,0.615,2.715
[16:57:54] ,29230,0.615,2.717
[16:57:54] ,29240,0.617,2.717
[16:57:54] ,29250,0.617,2.717
[16:57:54] ,29260,0.620,2.717
[16:57:54] ,29270,0.623,2.717
[16:57:54] ,29280,0.627,2.717
[16:57:54] ,29290,0.634,2.717
[16:57:54] ,29300,0.640,2.717
[16:57:54] ,29310,0.646,2.717
[16:57:54] ,29320,0.652,2.715
[16:57:54] ,29330,0.657,2.717
[16:57:54] ,29340,0.663,2.717
[16:57:54] ,29350,0.664,2.717
[16:57:54] ,29360,0.667,2.717
[16:57:54] ,29370,0.667,2.717
[16:57:54] ,29380,0.669,2.717
[16:57:54] ,29390,0.667,2.717
[16:57:54] ,29400,0.667,2.717
[16:57:54] ,29410,0.667,2.718
[16:57:54] ,29420,0.667,2.718
[16:57:54] ,29430,0.669,2.717
[16:57:54] ,29440,0.670,2.717
[16:57:54] ,29450,0.673,2.717
[16:57:54] ,29460,0.680,2.717
[16:57:54] ,29470,0.684,2.717
[16:57:54] ,29480,0.690,2.717
[16:57:54] ,29490,0.695,2.717
[16:57:54] ,29500,0.701,2.717
[16:57:54] ,29510,0.706,2.717
[16:57:54] ,29520,0.709,2.717
[16:57:54] ,29530,0.712,2.717
[16:57:54] ,29540,0.713,2.717
[16:57:54] ,29550,0.715,2.717
[16:57:54] ,29560,0.715,2.718
[16:57:54] ,29570,0.716,2.718
[16:57:54] ,29580,0.716,2.718
[16:57:54] ,29590,0.718,2.718
[16:57:54] ,29600,0.719,2.718
[16:57:54] ,29610,0.723,2.718
[16:57:54] ,29620,0.726,2.717
[16:57:54] ,29630,0.729,2.717
[16:57:54] ,29640,0.733,2.717
[16:57:54] ,29650,0.736,2.717
[16:57:54] ,29660,0.738,2.717
[16:57:54] ,29670,0.741,2.717
[16:57:54] ,29680,0.744,2.717
[16:57:54] ,29690,0.746,2.717
[16:57:54] ,29700,0.747,2.717
[16:57:54] ,29710,0.747,2.717
[16:57:54] ,29720,0.749,2.717
[16:57:54] ,29730,0.750,2.717
[16:57:54] ,29740,0.752,2.717
[16:57:54] ,29750,0.753,2.717
[16:57:54] ,29760,0.755,2.717
[16:57:54] ,29770,0.758,2.715
[16:57:54] ,29780,0.759,2.715
[16:57:54] ,29790,0.762,2.715
[16:57:54] ,29800,0.764,2.715
[16:57:54] ,29810,0.765,2.715
[16:57:54] ,29820,0.769,2.715
[16:57:54] ,29830,0.770,2.715
[16:57:54] ,29840,0.772,2.715
[16:57:54] ,29850,0.773,2.717
[16:57:54] ,29860,0.775,2.717
[16:57:54] ,29870,0.776,2.717
[16:57:54] ,29880,0.778,2.715
[16:57:54] ,29890,0.779,2.717
[16:57:54] ,29900,0.782,2.717
[16:57:54] ,29910,0.784,2.717
[16:57:54] ,29920,0.785,2.717
[16:57:54] ,29930,0.787,2.717
[16:57:54] ,29940,0.788,2.717
[16:57:54] ,29950,0.790,2.717
[16:57:54] ,29960,0.792,2.717
[16:57:54] ,29970,0.793,2.717
[16:57:54] ,29980,0.795,2.717
[16:57:54] ,29990,0.796,2.717
[16:57:54] ,30000,0.796,2.717
[16:57:54] ,30010,0.798,2.717
[16:57:54] ,30020,0.799,2.717
[16:57:54] ,30030,0.801,2.717
[16:57:54] ,30040,0.802,2.717
[16:57:54] ,30050,0.804,2.717
[16:57:54] ,30060,0.804,2.717
[16:57:54] ,30070,0.807,2.717
[16:57:54] ,30080,0.807,2.717
[16:57:54] ,30090,0.808,2.717
[16:57:54] ,30100,0.810,2.718
[16:57:54] ,30110,0.811,2.718
[16:57:54] ,30120,0.813,2.718
[16:57:54] ,30130,0.815,2.718
[16:57:54] ,30140,0.816,2.718
[16:57:54] ,30150,0.818,2.718
[16:57:54] ,30160,0.819,2.718
[16:57:54] ,30170,0.821,2.718
[16:57:54] ,30180,0.821,2.718
[16:57:54] ,30190,0.822,2.717
[16:57:54] ,30200,0.822,2.717
[16:57:54] ,30210,0.824,2.717
[16:57:54] ,30220,0.825,2.718
[16:57:54] ,30230,0.827,2.717
[16:57:54] ,30240,0.828,2.717
[16:57:54] ,30250,0.828,2.717
[16:57:54] ,30260,0.830,2.717
[16:57:54] ,30270,0.831,2.717
[16:57:54] ,30280,0.831,2.717
[16:57:54] ,30290,0.833,2.717
[16:57:54] ,30300,0.833,2.717
[16:57:54] ,30310,0.834,2.717
[16:57:54] ,30320,0.834,2.717
[16:57:54] ,30330,0.836,2.717
[16:57:54] ,30340,0.836,2.717
[16:57:54] ,30350,0.838,2.717
[16:57:54] ,30360,0.839,2.717
[16:57:54] ,30370,0.839,2.717
[16:57:54] ,30380,0.841,2.717
[16:57:54] ,30390,0.841,2.717
[16:57:54] ,30400,0.842,2.715
[16:57:54] ,30410,0.842,2.717
