[16:47:40] ,330720,0.865,2.718
[16:47:40] ,330730,0.867,2.718
[16:47:40] ,330740,0.867,2.718
[16:47:40] ,330750,0.867,2.718
[16:47:40] ,330760,0.867,2.718
[16:47:40] ,330770,0.867,2.718
[16:47:40] ,330780,0.867,2.718
[16:47:40] ,330790,0.868,2.717
[16:47:40] ,330800,0.868,2.717
[16:47:40] ,330810,0.868,2.717
[16:47:40] ,330820,0.868,2.717
[16:47:40] ,330830,0.870,2.717
[16:47:40] ,330840,0.870,2.717
[16:47:40] ,330850,0.870,2.717
[16:47:40] ,330860,0.871,2.717
[16:47:40] ,330870,0.871,2.717
[16:47:40] ,330880,0.873,2.715
[16:47:40] ,330890,0.874,2.715
[16:47:40] ,330900,0.874,2.715
[16:47:40] ,330910,0.876,2.715
[16:47:40] ,330920,0.877,2.715
[16:47:40] ,330930,0.877,2.715
[16:47:40] ,330940,0.877,2.715
[16:47:40] ,330950,0.877,2.715
[16:47:40] ,330960,0.877,2.715
[16:47:40] ,330970,0.877,2.715
[16:47:40] ,330980,0.877,2.715
[16:47:40] ,330990,0.877,2.715
[16:47:40] ,331000,0.879,2.715
[16:47:40] ,331010,0.879,2.715
[16:47:40] ,331020,0.881,2.715
[16:47:40] ,331030,0.882,2.715
[16:47:40] ,331040,0.882,2.715
[16:47:40] ,331050,0.884,2.715
[16:47:40] ,331060,0.884,2.715
[16:47:40] ,331070,0.885,2.715
[16:47:40] ,331080,0.885,2.715
[16:47:40] ,331090,0.885,2.715
[16:47:40] ,331100,0.885,2.715
[16:47:40] ,331110,0.885,2.717
[16:47:40] ,331120,0.885,2.717
[16:47:40] ,331130,0.885,2.717
[16:47:40] ,331140,0.885,2.717
[16:47:40] ,331150,0.885,2.717
[16:47:40] ,331160,0.887,2.717
[16:47:40] ,331170,0.888,2.717
[16:47:40] ,331180,0.888,2.717
[16:47:40] ,331190,0.888,2.717
[16:47:40] ,331200,0.890,2.717
[16:47:40] ,331210,0.890,2.717
[16:47:40] ,331220,0.890,2.718
[16:47:40] ,331230,0.890,2.718
[16:47:40] ,331240,0.891,2.718
[16:47:40] ,331250,0.891,2.718
[16:47:40] ,331260,0.891,2.718
[16:47:40] ,331270,0.891,2.718
[16:47:40] ,331280,0.893,2.718
[16:47:40] ,331290,0.893,2.718
[16:47:40] ,331300,0.893,2.718
[16:47:40] ,331310,0.894,2.718
[16:47:40] ,331320,0.894,2.718
[16:47:40] ,331330,0.894,2.718
[16:47:40] ,331340,0.894,2.718
[16:47:40] ,331350,0.896,2.718
[16:47:40] ,331360,0.896,2.718
[16:47:40] ,331370,0.896,2.718
[16:47:40] ,331380,0.896,2.718
[16:47:40] ,331390,0.896,2.718
[16:47:40] ,331400,0.897,2.718
[16:47:40] ,331410,0.897,2.718
[16:47:40] ,331420,0.897,2.718
[16:47:40] ,331430,0.897,2.718
[16:47:40] ,331440,0.897,2.718
[16:47:40] ,331450,0.897,2.718
[16:47:40] ,331460,0.897,2.718
[16:47:40] ,331470,0.897,2.718
[16:47:40] ,331480,0.897,2.717
[16:47:40] ,331490,0.897,2.717
[16:47:40] ,331500,0.897,2.717
[16:47:40] ,331510,0.899,2.717
[16:47:40] ,331520,0.899,2.717
[16:47:40] ,331530,0.899,2.717
[16:47:40] ,331540,0.899,2.717
[16:47:40] ,331550,0.899,2.717
[16:47:40] ,331560,0.899,2.715
[16:47:40] ,331570,0.899,2.715
[16:47:40] ,331580,0.899,2.715
[16:47:40] ,331590,0.900,2.715
[16:47:40] ,331600,0.900,2.715
[16:47:40] ,331610,0.900,2.715
[16:47:40] ,331620,0.900,2.715
[16:47:40] ,331630,0.900,2.715
[16:47:40] ,331640,0.899,2.715
[16:47:40] ,331650,0.899,2.715
[16:47:40] ,331660,0.900,2.715
[16:47:40] ,331670,0.900,2.715
[16:47:40] ,331680,0.900,2.715
[16:47:40] ,331690,0.900,2.715
[16:47:40] ,331700,0.902,2.715
[16:47:40] ,331710,0.902,2.715
[16:47:40] ,331720,0.902,2.715
[16:47:40] ,331730,0.902,2.715
[16:47:40] ,331740,0.902,2.715
[16:47:40] ,331750,0.902,2.717
[16:47:40] ,331760,0.902,2.717
[16:47:40] ,331770,0.902,2.717
[16:47:40] ,331780,0.902,2.717
[16:47:40] ,331790,0.902,2.717
[16:47:40] ,331800,0.902,2.717
[16:47:40] ,331810,0.902,2.717
[16:47:40] ,331820,0.904,2.718
[16:47:40] ,331830,0.904,2.718
[16:47:40] ,331840,0.904,2.717
[16:47:40] ,331850,0.904,2.718
[16:47:40] ,331860,0.904,2.718
[16:47:40] ,331870,0.902,2.718
[16:47:40] ,331880,0.904,2.718
