[17:19:26] ,89860,0.058,2.717
[17:19:26] ,89870,0.058,2.717
[17:19:26] ,89880,0.058,2.717
[17:19:26] ,89890,0.058,2.717
[17:19:26] ,89900,0.058,2.717
[17:19:26] ,89910,0.060,2.717
[17:19:26] ,89920,0.061,2.717
[17:19:26] ,89930,0.063,2.717
[17:19:26] ,89940,0.067,2.717
[17:19:26] ,89950,0.072,2.717
[17:19:26] ,89960,0.078,2.717
[17:19:26] ,89970,0.089,2.717
[17:19:26] ,89980,0.100,2.717
[17:19:26] ,89990,0.117,2.717
[17:19:26] ,90000,0.133,2.717
[17:19:26] ,90010,0.153,2.717
[17:19:26] ,90020,0.179,2.717
[17:19:26] ,90030,0.204,2.715
[17:19:26] ,90040,0.236,2.715
[17:19:26] ,90050,0.264,2.715
[17:19:26] ,90060,0.295,2.715
[17:19:26] ,90070,0.328,2.715
[17:19:26] ,90080,0.359,2.715
[17:19:26] ,90090,0.394,2.715
[17:19:26] ,90100,0.423,2.715
[17:19:26] ,90110,0.457,2.715
[17:19:26] ,90120,0.485,2.715
[17:19:26] ,90130,0.512,2.717
[17:19:26] ,90140,0.541,2.717
[17:19:26] ,90150,0.565,2.717
[17:19:26] ,90160,0.589,2.717
[17:19:26] ,90170,0.611,2.718
[17:19:26] ,90180,0.629,2.718
[17:19:26] ,90190,0.647,2.720
[17:19:26] ,90200,0.663,2.720
[17:19:26] ,90210,0.678,2.720
[17:19:26] ,90220,0.690,2.721
[17:19:26] ,90230,0.703,2.721
[17:19:26] ,90240,0.712,2.721
[17:19:26] ,90250,0.721,2.721
[17:19:26] ,90260,0.729,2.721
[17:19:26] ,90270,0.733,2.721
[17:19:26] ,90280,0.738,2.720
[17:19:26] ,90290,0.741,2.720
[17:19:26] ,90300,0.744,2.720
[17:19:26] ,90310,0.746,2.718
[17:19:26] ,90320,0.746,2.717
[17:19:26] ,90330,0.747,2.717
[17:19:26] ,90340,0.746,2.717
[17:19:26] ,90350,0.746,2.715
[17:19:26] ,90360,0.744,2.715
[17:19:26] ,90370,0.742,2.715
[17:19:26] ,90380,0.742,2.715
[17:19:26] ,90390,0.742,2.715
[17:19:26] ,90400,0.741,2.715
[17:19:26] ,90410,0.741,2.715
[17:19:26] ,90420,0.741,2.714
[17:19:26] ,90430,0.741,2.714
[17:19:26] ,90440,0.741,2.715
[17:19:26] ,90450,0.742,2.714
[17:19:26] ,90460,0.742,2.714
[17:19:26] ,90470,0.742,2.714
[17:19:26] ,90480,0.742,2.714
[17:19:26] ,90490,0.742,2.714
[17:19:26] ,90500,0.742,2.714
[17:19:26] ,90510,0.742,2.714
[17:19:26] ,90520,0.741,2.714
[17:19:26] ,90530,0.741,2.714
[17:19:26] ,90540,0.741,2.714
[17:19:26] ,90550,0.741,2.714
[17:19:26] ,90560,0.741,2.714
[17:19:26] ,90570,0.741,2.714
[17:19:26] ,90580,0.742,2.714
[17:19:26] ,90590,0.742,2.714
[17:19:26] ,90600,0.742,2.714
[17:19:26] ,90610,0.742,2.714
[17:19:26] ,90620,0.742,2.714
[17:19:26] ,90630,0.742,2.714
[17:19:26] ,90640,0.742,2.714
[17:19:26] ,90650,0.741,2.715
[17:19:26] ,90660,0.742,2.715
[17:19:26] ,90670,0.742,2.715
[17:19:26] ,90680,0.742,2.715
[17:19:26] ,90690,0.742,2.715
[17:19:26] ,90700,0.742,2.715
[17:19:26] ,90710,0.742,2.715
[17:19:26] ,90720,0.742,2.717
[17:19:26] ,90730,0.742,2.717
[17:19:26] ,90740,0.742,2.717
[17:19:26] ,90750,0.742,2.717
[17:19:26] ,90760,0.742,2.717
[17:19:26] ,90770,0.742,2.717
[17:19:26] ,90780,0.742,2.718
[17:19:26] ,90790,0.742,2.717
[17:19:26] ,90800,0.742,2.718
[17:19:26] ,90810,0.742,2.718
[17:19:26] ,90820,0.742,2.718
[17:19:26] ,90830,0.742,2.718
[17:19:26] ,90840,0.742,2.718
[17:19:26] ,90850,0.742,2.718
[17:19:26] ,90860,0.742,2.718
[17:19:26] ,90870,0.742,2.718
[17:19:26] ,90880,0.742,2.718
[17:19:26] ,90890,0.744,2.718
