[17:04:37] ,55500,0.014,2.717
[17:04:37] ,55510,0.014,2.717
[17:04:37] ,55520,0.014,2.717
[17:04:37] ,55530,0.014,2.717
[17:04:37] ,55540,0.014,2.718
[17:04:37] ,55550,0.015,2.718
[17:04:37] ,55560,0.017,2.718
[17:04:37] ,55570,0.020,2.718
[17:04:37] ,55580,0.025,2.718
[17:04:37] ,55590,0.031,2.718
[17:04:37] ,55600,0.040,2.718
[17:04:37] ,55610,0.051,2.718
[17:04:37] ,55620,0.066,2.717
[17:04:37] ,55630,0.083,2.717
[17:04:37] ,55640,0.101,2.717
[17:04:37] ,55650,0.123,2.717
[17:04:37] ,55660,0.144,2.717
[17:04:37] ,55670,0.170,2.717
[17:04:37] ,55680,0.195,2.717
[17:04:37] ,55690,0.221,2.717
[17:04:37] ,55700,0.245,2.717
[17:04:37] ,55710,0.268,2.717
[17:04:37] ,55720,0.293,2.717
[17:04:37] ,55730,0.314,2.717
[17:04:37] ,55740,0.337,2.717
[17:04:37] ,55750,0.354,2.718
[17:04:37] ,55760,0.371,2.718
[17:04:37] ,55770,0.385,2.718
[17:04:37] ,55780,0.396,2.718
[17:04:37] ,55790,0.403,2.720
[17:04:37] ,55800,0.407,2.720
[17:04:37] ,55810,0.407,2.720
[17:04:37] ,55820,0.403,2.720
[17:04:37] ,55830,0.397,2.721
[17:04:37] ,55840,0.385,2.721
[17:04:37] ,55850,0.373,2.721
[17:04:37] ,55860,0.357,2.721
[17:04:37] ,55870,0.342,2.720
[17:04:37] ,55880,0.325,2.720
[17:04:37] ,55890,0.305,2.720
[17:04:37] ,55900,0.288,2.718
[17:04:37] ,55910,0.268,2.717
[17:04:37] ,55920,0.252,2.717
[17:04:37] ,55930,0.236,2.715
[17:04:37] ,55940,0.219,2.714
[17:04:37] ,55950,0.206,2.714
[17:04:37] ,55960,0.192,2.712
[17:04:37] ,55970,0.181,2.712
[17:04:37] ,55980,0.173,2.711
[17:04:37] ,55990,0.169,2.711
[17:04:37] ,56000,0.169,2.709
[17:04:37] ,56010,0.170,2.709
[17:04:37] ,56020,0.176,2.709
[17:04:37] ,56030,0.189,2.709
[17:04:37] ,56040,0.202,2.709
[17:04:37] ,56050,0.218,2.709
[17:04:37] ,56060,0.241,2.709
[17:04:37] ,56070,0.264,2.709
[17:04:37] ,56080,0.293,2.709
[17:04:37] ,56090,0.321,2.709
[17:04:37] ,56100,0.350,2.709
[17:04:37] ,56110,0.385,2.709
[17:04:37] ,56120,0.417,2.709
[17:04:37] ,56130,0.456,2.709
[17:04:37] ,56140,0.488,2.711
[17:04:37] ,56150,0.526,2.711
[17:04:37] ,56160,0.558,2.712
[17:04:37] ,56170,0.589,2.712
[17:04:37] ,56180,0.624,2.714
[17:04:37] ,56190,0.653,2.715
[17:04:37] ,56200,0.686,2.717
[17:04:37] ,56210,0.710,2.718
[17:04:37] ,56220,0.733,2.720
[17:04:37] ,56230,0.758,2.721
[17:04:37] ,56240,0.775,2.723
[17:04:37] ,56250,0.792,2.723
[17:04:37] ,56260,0.801,2.724
[17:04:37] ,56270,0.808,2.726
[17:04:37] ,56280,0.811,2.727
[17:04:37] ,56290,0.810,2.729
[17:04:37] ,56300,0.804,2.729
[17:04:37] ,56310,0.795,2.729
[17:04:37] ,56320,0.779,2.729
[17:04:37] ,56330,0.762,2.729
[17:04:37] ,56340,0.744,2.729
[17:04:37] ,56350,0.719,2.727
[17:04:37] ,56360,0.696,2.726
[17:04:37] ,56370,0.667,2.726
[17:04:37] ,56380,0.640,2.723
[17:04:37] ,56390,0.612,2.721
[17:04:37] ,56400,0.580,2.720
[17:04:37] ,56410,0.551,2.718
[17:04:37] ,56420,0.517,2.717
[17:04:37] ,56430,0.488,2.714
[17:04:37] ,56440,0.460,2.712
[17:04:37] ,56450,0.430,2.709
[17:04:37] ,56460,0.403,2.707
[17:04:37] ,56470,0.374,2.706
[17:04:37] ,56480,0.351,2.706
[17:04:37] ,56490,0.327,2.704
[17:04:37] ,56500,0.308,2.703
[17:04:37] ,56510,0.293,2.703
[17:04:37] ,56520,0.278,2.703
[17:04:37] ,56530,0.268,2.703
[17:04:37] ,56540,0.264,2.703
[17:04:37] ,56550,0.262,2.703
[17:04:37] ,56560,0.265,2.704
[17:04:37] ,56570,0.275,2.704
[17:04:37] ,56580,0.285,2.706
[17:04:37] ,56590,0.302,2.707
[17:04:37] ,56600,0.321,2.707
[17:04:37] ,56610,0.342,2.709
[17:04:37] ,56620,0.368,2.709
[17:04:37] ,56630,0.396,2.711
[17:04:37] ,56640,0.428,2.712
[17:04:37] ,56650,0.459,2.714
[17:04:37] ,56660,0.495,2.715
[17:04:37] ,56670,0.529,2.715
[17:04:37] ,56680,0.565,2.717
[17:04:37] ,56690,0.604,2.718
[17:04:37] ,56700,0.640,2.718
[17:04:37] ,56710,0.681,2.720
[17:04:37] ,56720,0.716,2.721
[17:04:37] ,56730,0.750,2.721
[17:04:37] ,56740,0.788,2.721
[17:04:37] ,56750,0.821,2.723
[17:04:37] ,56760,0.854,2.723
[17:04:37] ,56770,0.882,2.723
[17:04:37] ,56780,0.908,2.724
[17:04:37] ,56790,0.934,2.724
[17:04:37] ,56800,0.954,2.726
[17:04:37] ,56810,0.974,2.726
[17:04:37] ,56820,0.986,2.726
[17:04:37] ,56830,0.997,2.727
[17:04:37] ,56840,1.000,2.729
[17:04:37] ,56850,1.000,2.729
[17:04:37] ,56860,0.996,2.730
[17:04:37] ,56870,0.986,2.730
[17:04:37] ,56880,0.973,2.730
[17:04:37] ,56890,0.957,2.730
[17:04:37] ,56900,0.937,2.730
[17:04:37] ,56910,0.913,2.730
[17:04:37] ,56920,0.888,2.730
[17:04:37] ,56930,0.859,2.730
[17:04:37] ,56940,0.831,2.729
[17:04:37] ,56950,0.802,2.729
[17:04:37] ,56960,0.769,2.727
[17:04:37] ,56970,0.738,2.726
[17:04:37] ,56980,0.704,2.724
[17:04:37] ,56990,0.675,2.721
[17:04:37] ,57000,0.641,2.720
[17:04:37] ,57010,0.614,2.718
[17:04:37] ,57020,0.586,2.715
[17:04:37] ,57030,0.558,2.714
[17:04:37] ,57040,0.537,2.712
[17:04:37] ,57050,0.514,2.711
[17:04:37] ,57060,0.495,2.709
[17:04:37] ,57070,0.480,2.709
[17:04:37] ,57080,0.468,2.707
[17:04:37] ,57090,0.459,2.707
[17:04:37] ,57100,0.454,2.707
[17:04:37] ,57110,0.454,2.706
[17:04:37] ,57120,0.457,2.706
[17:04:37] ,57130,0.466,2.706
[17:04:37] ,57140,0.479,2.706
[17:04:37] ,57150,0.495,2.707
[17:04:37] ,57160,0.514,2.707
[17:04:37] ,57170,0.538,2.707
[17:04:37] ,57180,0.561,2.709
[17:04:37] ,57190,0.588,2.709
[17:04:37] ,57200,0.620,2.711
[17:04:37] ,57210,0.650,2.712
[17:04:37] ,57220,0.686,2.712
[17:04:37] ,57230,0.719,2.714
[17:04:37] ,57240,0.753,2.715
[17:04:37] ,57250,0.792,2.717
[17:04:37] ,57260,0.825,2.718
[17:04:37] ,57270,0.864,2.720
[17:04:37] ,57280,0.897,2.721
[17:04:37] ,57290,0.930,2.721
[17:04:37] ,57300,0.965,2.723
[17:04:37] ,57310,0.994,2.724
[17:04:37] ,57320,1.026,2.726
[17:04:37] ,57330,1.051,2.727
[17:04:37] ,57340,1.077,2.727
[17:04:37] ,57350,1.097,2.729
[17:04:37] ,57360,1.114,2.729
[17:04:37] ,57370,1.129,2.730
[17:04:37] ,57380,1.140,2.730
[17:04:37] ,57390,1.146,2.730
[17:04:37] ,57400,1.147,2.730
[17:04:37] ,57410,1.144,2.730
[17:04:37] ,57420,1.137,2.730
[17:04:37] ,57430,1.126,2.730
[17:04:37] ,57440,1.109,2.730
[17:04:37] ,57450,1.092,2.729
[17:04:37] ,57460,1.074,2.729
[17:04:37] ,57470,1.049,2.727
[17:04:37] ,57480,1.025,2.727
[17:04:37] ,57490,0.994,2.724
[17:04:37] ,57500,0.966,2.723
[17:04:37] ,57510,0.933,2.721
[17:04:37] ,57520,0.902,2.720
[17:04:37] ,57530,0.871,2.718
[17:04:37] ,57540,0.834,2.717
[17:04:37] ,57550,0.804,2.714
[17:04:37] ,57560,0.769,2.712
[17:04:37] ,57570,0.738,2.709
[17:04:37] ,57580,0.709,2.707
[17:04:37] ,57590,0.676,2.706
[17:04:37] ,57600,0.649,2.704
[17:04:37] ,57610,0.620,2.703
[17:04:37] ,57620,0.597,2.703
[17:04:37] ,57630,0.577,2.701
[17:04:37] ,57640,0.557,2.701
[17:04:37] ,57650,0.543,2.701
[17:04:37] ,57660,0.531,2.701
[17:04:37] ,57670,0.525,2.701
[17:04:37] ,57680,0.522,2.701
[17:04:37] ,57690,0.525,2.701
[17:04:37] ,57700,0.529,2.703
[17:04:37] ,57710,0.541,2.703
[17:04:37] ,57720,0.555,2.704
[17:04:37] ,57730,0.574,2.706
[17:04:37] ,57740,0.594,2.706
[17:04:37] ,57750,0.617,2.707
[17:04:37] ,57760,0.646,2.709
[17:04:37] ,57770,0.673,2.709
[17:04:37] ,57780,0.707,2.711
[17:04:37] ,57790,0.739,2.712
[17:04:37] ,57800,0.776,2.712
[17:04:37] ,57810,0.811,2.714
[17:04:37] ,57820,0.845,2.715
[17:04:37] ,57830,0.887,2.717
[17:04:37] ,57840,0.920,2.718
[17:04:37] ,57850,0.960,2.718
[17:04:37] ,57860,0.996,2.720
[17:04:37] ,57870,1.028,2.721
[17:04:37] ,57880,1.065,2.721
[17:04:37] ,57890,1.094,2.723
[17:04:37] ,57900,1.127,2.724
[17:04:37] ,57910,1.154,2.724
[17:04:37] ,57920,1.177,2.726
[17:04:37] ,57930,1.200,2.726
[17:04:37] ,57940,1.218,2.727
[17:04:37] ,57950,1.233,2.727
[17:04:37] ,57960,1.244,2.727
[17:04:37] ,57970,1.250,2.729
[17:04:37] ,57980,1.250,2.729
[17:04:37] ,57990,1.247,2.729
[17:04:37] ,58000,1.239,2.729
[17:04:37] ,58010,1.227,2.729
[17:04:37] ,58020,1.210,2.729
[17:04:37] ,58030,1.192,2.729
[17:04:37] ,58040,1.169,2.727
[17:04:37] ,58050,1.141,2.727
[17:04:37] ,58060,1.115,2.726
[17:04:37] ,58070,1.081,2.726
[17:04:37] ,58080,1.051,2.724
[17:04:37] ,58090,1.019,2.723
[17:04:37] ,58100,0.982,2.721
[17:04:37] ,58110,0.950,2.720
[17:04:37] ,58120,0.913,2.717
[17:04:37] ,58130,0.881,2.715
[17:04:37] ,58140,0.845,2.712
[17:04:37] ,58150,0.816,2.711
[17:04:37] ,58160,0.787,2.709
[17:04:37] ,58170,0.755,2.707
[17:04:37] ,58180,0.727,2.704
[17:04:37] ,58190,0.699,2.703
[17:04:37] ,58200,0.676,2.703
[17:04:37] ,58210,0.655,2.701
[17:04:37] ,58220,0.635,2.700
[17:04:37] ,58230,0.621,2.700
[17:04:37] ,58240,0.609,2.700
[17:04:37] ,58250,0.603,2.700
[17:04:37] ,58260,0.600,2.700
[17:04:37] ,58270,0.603,2.700
[17:04:37] ,58280,0.609,2.701
[17:04:37] ,58290,0.621,2.701
[17:04:37] ,58300,0.635,2.703
[17:04:37] ,58310,0.655,2.703
[17:04:37] ,58320,0.676,2.704
[17:04:37] ,58330,0.699,2.706
[17:04:37] ,58340,0.729,2.707
[17:04:37] ,58350,0.758,2.709
[17:04:37] ,58360,0.792,2.711
[17:04:37] ,58370,0.824,2.712
[17:04:37] ,58380,0.857,2.712
[17:04:37] ,58390,0.896,2.714
[17:04:37] ,58400,0.931,2.715
[17:04:37] ,58410,0.973,2.717
[17:04:37] ,58420,1.008,2.718
[17:04:37] ,58430,1.043,2.720
[17:04:37] ,58440,1.083,2.720
[17:04:37] ,58450,1.117,2.721
[17:04:37] ,58460,1.154,2.721
[17:04:37] ,58470,1.184,2.723
[17:04:37] ,58480,1.216,2.723
[17:04:37] ,58490,1.244,2.723
[17:04:37] ,58500,1.269,2.724
[17:04:37] ,58510,1.292,2.724
[17:04:37] ,58520,1.310,2.726
[17:04:37] ,58530,1.325,2.726
[17:04:37] ,58540,1.336,2.726
[17:04:37] ,58550,1.342,2.727
[17:04:37] ,58560,1.344,2.727
[17:04:37] ,58570,1.341,2.727
[17:04:37] ,58580,1.333,2.729
[17:04:37] ,58590,1.322,2.729
[17:04:37] ,58600,1.307,2.729
[17:04:37] ,58610,1.287,2.729
[17:04:37] ,58620,1.267,2.729
[17:04:37] ,58630,1.239,2.729
[17:04:37] ,58640,1.213,2.727
[17:04:37] ,58650,1.181,2.727
[17:04:37] ,58660,1.152,2.726
[17:04:37] ,58670,1.121,2.724
[17:04:37] ,58680,1.085,2.723
[17:04:37] ,58690,1.052,2.721
[17:04:37] ,58700,1.015,2.720
[17:04:37] ,58710,0.983,2.718
[17:04:37] ,58720,0.951,2.715
[17:04:37] ,58730,0.914,2.714
[17:04:37] ,58740,0.884,2.711
[17:04:37] ,58750,0.851,2.709
[17:04:37] ,58760,0.822,2.709
[17:04:37] ,58770,0.796,2.707
[17:04:37] ,58780,0.769,2.706
[17:04:37] ,58790,0.747,2.704
[17:04:37] ,58800,0.727,2.704
[17:04:37] ,58810,0.712,2.704
[17:04:37] ,58820,0.699,2.704
[17:04:37] ,58830,0.692,2.704
[17:04:37] ,58840,0.690,2.704
[17:04:37] ,58850,0.692,2.704
[17:04:37] ,58860,0.698,2.704
[17:04:37] ,58870,0.709,2.706
[17:04:37] ,58880,0.721,2.706
[17:04:37] ,58890,0.738,2.707
[17:04:37] ,58900,0.761,2.707
[17:04:37] ,58910,0.784,2.709
